id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
3d00e9c7-16b7-4499-b72b-00e322566f4f;9012;2023-07-02 05:35:13,962826;0.05801224708557129;0.046875;(-0.4703682184154717, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
f905cea5-b705-49c4-90ae-dcd83eff86c6;8340;2023-07-02 05:35:13,961825;0.09202051162719727;0.09375;(-0.4720228400758417, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
4dfbf201-32f6-4c6f-aaf9-f20deb85aa1b;9012;2023-07-02 05:35:14,022839;0.07352209091186523;0.078125;(-0.47040898640601725, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
fbcbddee-02fe-41e7-8817-338ed38c2fa0;16800;2023-07-02 05:35:13,962826;0.1635422706604004;0.15625;(-0.39065373610971416, -3);LogisticRegression(PolynomialFeatures(RobustScaler(data), PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
2aecf3d0-c2be-4810-a252-5492b95cc080;8340;2023-07-02 05:35:14,054846;0.11754465103149414;0.109375;(-0.3782237016919881, -3);LogisticRegression(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='max'), LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d9e52090-9cfc-4fb1-bc68-759d51756bb2;8340;2023-07-02 05:35:14,173391;0.05501270294189453;0.0625;(-0.5866889778474045, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
6efd7492-6122-4a3c-8b96-1a74971a2531;18452;2023-07-02 05:35:13,962826;1.2249670028686523;1.21875;(-0.31602605399749245, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
67a18a9f-0cf9-4340-9ce7-aca652583899;18452;2023-07-02 05:35:15,202796;0.33707594871520996;1.15625;(-0.4317424808686051, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
655e76ec-8e1d-45d7-920e-bbd10895c579;9012;2023-07-02 05:35:14,097361;1.7049825191497803;1.671875;(-0.3260433474089362, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.45, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.9000000000000001);None;;;unknown
8b818f45-8d12-4b1a-9d34-33dcab38baea;2212;2023-07-02 05:35:13,962826;2.0255701541900635;5.6875;(-0.28798313240087536, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
37609dbc-2b58-4874-9ec3-372a568c3225;18936;2023-07-02 05:35:13,962826;2.1816048622131348;2.15625;(-0.2915951325996586, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
