id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
a49c3a36-efc3-46d9-aaeb-bb54280f8b29;7804;2023-06-27 05:22:11,601337;1.2073047161102295;1.4375;(-0.5289132956668297, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
63651e3d-56b0-4cd5-a0b0-cc6d91427fd4;2312;2023-06-27 05:22:11,600337;1.58589506149292;2.0;(-0.6605752283688384, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
a93fe603-3210-434e-bdd8-428cdf844458;17072;2023-06-27 05:22:11,601337;1.77445650100708;2.109375;(-0.4844692611034075, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
e11abcda-3bc5-4ab9-b182-de337be0f6ef;2312;2023-06-27 05:22:13,188232;0.44962096214294434;0.734375;(-2.2373575775660663, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
59afb522-31ea-4827-8c4d-4579d564c297;2312;2023-06-27 05:22:13,638853;0.10102272033691406;0.328125;(-1.3785120949536136, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
e24530bd-293c-41b3-afb6-8109718126d6;2312;2023-06-27 05:22:13,740876;0.01400303840637207;0.0625;(-inf, -2);GradientBoostingClassifier(VarianceThreshold(data, VarianceThreshold.threshold=0.55), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=5, GradientBoostingClassifier.max_features=1.0, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=3, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.15000000000000002);<class 'ValueError'> No feature in X meets the variance threshold 0.55000;;;unknown
d325f99c-14e0-4de0-8c15-4533d5e57562;16668;2023-06-27 05:22:11,601337;5.937148094177246;10.578125;(-0.5061806005111389, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
cee6ee46-a3f2-4051-bac0-2dce669f4440;12144;2023-06-27 05:22:11,601337;6.1782026290893555;6.015625;(-0.8304913102663379, -2);GradientBoostingClassifier(Normalizer(data, Normalizer.norm='max'), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.5, GradientBoostingClassifier.min_samples_leaf=11, GradientBoostingClassifier.min_samples_split=9, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.05);None;;;unknown
e878ae8a-787a-4417-9763-e90d84c6da2b;16668;2023-06-27 05:22:17,657512;1.3408091068267822;1.5;(-0.8057556107748092, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);None;;;unknown
0b4ebfb9-e0bd-4028-ac8e-56f582e4a7ec;16668;2023-06-27 05:22:19,031329;0.5746502876281738;2.046875;(-0.5146468629988177, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
344e4553-6c8f-4d82-9bf6-b9c264902c08;16668;2023-06-27 05:22:19,608979;0.9942243099212646;3.5;(-0.8710509661102994, -2);ExtraTreesClassifier(Nystroem(data, Nystroem.gamma=0.4, Nystroem.kernel='linear', Nystroem.n_components=9), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.6500000000000001, min_samples_leaf=11, min_samples_split=17, ExtraTreesClassifier.n_estimators=100);None;;;unknown
