id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
4f897737-3918-4f91-8f78-5fd284f7e9bd;2664;2023-07-03 13:09:53,990090;0.1797802448272705;0.140625;(-0.1567127545114526, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
b2e2e2b8-c117-404b-b4fc-252cf7274c4c;2524;2023-07-03 13:09:53,989090;0.19278264045715332;0.171875;(-0.1616755845650854, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d57e040c-8213-47a6-bd37-e55c4337b039;14444;2023-07-03 13:09:53,990090;0.24930071830749512;0.234375;(-0.17515836221098396, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
b55dbadc-f1bb-4a11-8eab-8bb2003a34e3;2524;2023-07-03 13:09:54,183873;0.12253308296203613;0.109375;(-0.23121509067603413, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
7d1b13b4-e17c-4063-b769-458966862e0f;14444;2023-07-03 13:09:54,240391;0.18804240226745605;0.734375;(-0.28153894046871214, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
ccc4ace3-a85d-4c01-946b-9238aeb77b8b;14444;2023-07-03 13:09:54,429434;0.015003442764282227;0.078125;(-inf, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);<class 'ValueError'> Negative values in data passed to MultinomialNB (input X);;;unknown
b688bca6-61a6-45a6-9675-fba1688c655b;6228;2023-07-03 13:09:53,990090;0.7509193420410156;0.734375;(-0.21362539891274962, -2);GradientBoostingClassifier(Normalizer(data, Normalizer.norm='max'), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.5, GradientBoostingClassifier.min_samples_leaf=11, GradientBoostingClassifier.min_samples_split=9, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.05);None;;;unknown
73f6bb08-75da-4829-a657-0e5ad5aef443;18964;2023-07-03 13:09:53,990090;0.9939737319946289;0.984375;(-0.18954213914584786, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
b1061ce6-d16f-478a-bb6b-3e6b1fdafa8b;6228;2023-07-03 13:09:54,754012;1.2846624851226807;1.265625;(-0.1838123564753902, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);None;;;unknown
1ba77750-40b5-41e8-ab17-92b746eddd70;6228;2023-07-03 13:09:56,060679;0.27706265449523926;0.828125;(-0.18110809590006968, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
