id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
0fe6edbf-04d5-4cef-ad6e-5e4d7f9b9115;8608;2023-07-02 02:26:15,330033;0.7811753749847412;1.359375;(-0.8646908770750936, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
a63eaa8c-5d4f-4100-9450-b027763a0a56;17356;2023-07-02 02:26:15,331034;1.3713088035583496;1.8125;(-0.8630885189633384, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
eeab2c7e-7c8e-4fd5-b664-1093635ccd83;12880;2023-07-02 02:26:15,331034;2.4130866527557373;3.96875;(-0.8643400661164835, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
0116514b-672d-4c4b-84f4-54961b502450;14740;2023-07-02 02:26:15,331034;5.2317609786987305;5.0;(-0.17173424067622273, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
74ac1f63-a708-4dd7-a8a7-0e2cce20a63c;12020;2023-07-02 02:26:15,331034;5.396798372268677;5.75;(-0.7095354835416686, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
c81589c3-cd72-4b7d-a2a6-522d44860989;14588;2023-07-02 02:26:15,331034;6.2370076179504395;13.515625;(-1.4188907036911373, -3);LogisticRegression(PolynomialFeatures(RobustScaler(data), PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
9f0ed7cc-db0f-4284-b65a-06111ba45085;14740;2023-07-02 02:26:20,628810;1.678931474685669;1.625;(-1.1342169093108083, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
1347c617-bb6b-4ba1-aa6d-005b30e4fa27;3472;2023-07-02 02:26:15,330033;11.048165798187256;10.859375;(-0.06889804118209578, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
0514a05f-96bb-497a-991e-1e4fb414d20b;17356;2023-07-02 02:26:16,703343;10.668080806732178;27.359375;(-0.6713404428557603, -3);LogisticRegression(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='max'), LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
e5478295-26f9-479a-bb8f-49b2538190b8;14588;2023-07-02 02:26:21,570042;6.273495674133301;16.59375;(-1.0445235817337135, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
74231564-f3cf-46f0-adc0-c8316340ac12;14588;2023-07-02 02:26:27,844538;0.08801937103271484;0.421875;(-1.1427321097723762, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
1d35f0d4-e39e-41e2-ace5-808dc35a118c;8608;2023-07-02 02:26:16,113210;18.703778982162476;18.203125;(-0.09792786223946282, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=6, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=1.0);None;;;unknown
04e7e218-5837-4a5a-a664-92628dc2b2ce;14588;2023-07-02 02:26:27,933558;11.555803298950195;12.203125;(-0.0731726762595794, -2);GradientBoostingClassifier(VarianceThreshold(data, VarianceThreshold.threshold=0.55), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=5, GradientBoostingClassifier.max_features=1.0, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=3, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.15000000000000002);None;;;unknown
29621a0f-372f-4d5f-ae28-37a4c639f2ed;8340;2023-07-02 02:26:15,330033;25.082157373428345;25.03125;(-0.4127145285533948, -3);RandomForestClassifier(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='l2'), RandomForestClassifier.bootstrap=True, RandomForestClassifier.criterion='entropy', RandomForestClassifier.max_features=0.05, RandomForestClassifier.min_samples_leaf=17, RandomForestClassifier.min_samples_split=13, RandomForestClassifier.n_estimators=100);None;;;unknown
b308919a-79c5-4ebc-a504-6a9453c3cf16;17356;2023-07-02 02:26:27,372424;13.33283257484436;13.765625;(-0.21570899682981554, -2);ExtraTreesClassifier(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=6, min_samples_split=19, ExtraTreesClassifier.n_estimators=100);None;;;unknown
7b3fa1d9-20aa-4194-98a5-9d491d94c082;14588;2023-07-02 02:26:39,591667;1.3116343021392822;1.28125;(-0.45553945544446783, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);None;;;unknown
50ed4800-e320-4503-ad13-46df9ea9c29a;17356;2023-07-02 02:26:40,736264;0.5051133632659912;1.8125;(-0.9097993092980863, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
124ca1af-afc9-4883-8047-99237995fa74;12880;2023-07-02 02:26:17,746121;24.005372285842896;23.625;(-0.1595860278303533, -2);ExtraTreesClassifier(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=1.0, min_samples_leaf=2, min_samples_split=5, ExtraTreesClassifier.n_estimators=100);None;;;unknown
d80c16ba-caa9-4a1c-969a-1549b3743bf4;14588;2023-07-02 02:26:40,930308;1.4873356819152832;4.9375;(-0.7510706124599327, -2);ExtraTreesClassifier(Nystroem(data, Nystroem.gamma=0.4, Nystroem.kernel='linear', Nystroem.n_components=9), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.6500000000000001, min_samples_leaf=11, min_samples_split=17, ExtraTreesClassifier.n_estimators=100);None;;;unknown
56be92ca-0c4f-49b9-97b6-9206e38da952;14588;2023-07-02 02:26:42,479657;0.10802435874938965;0.5;(-3.0474019671034247, -3);GaussianNB(MaxAbsScaler(MinMaxScaler(data)));None;;;unknown
b39866bc-6e94-4769-bce6-32e37790e81d;17356;2023-07-02 02:26:41,244378;2.631845474243164;2.953125;(-0.2035581732143023, -3);ExtraTreesClassifier(SelectFwe(SelectFwe(data, SelectFwe.alpha=0.047, SelectFwe.score_func=f_classif), SelectFwe.alpha=0.034, SelectFwe.score_func=f_classif), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=1.0, min_samples_leaf=6, min_samples_split=3, ExtraTreesClassifier.n_estimators=100);None;;;unknown
b4682865-cdf3-4189-a086-bbadd0daf1f7;8608;2023-07-02 02:26:34,976295;8.94994044303894;8.875;(-0.07713311867867523, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=6, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=8, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);None;;;unknown
03d8521e-8426-4818-a3a9-979cef8179a6;17356;2023-07-02 02:26:43,917234;0.5021114349365234;1.96875;(-0.9098700160953506, -3);LogisticRegression(SelectPercentile(MaxAbsScaler(data), SelectPercentile.percentile=50, SelectPercentile.score_func=f_classif), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
a3c8c10a-e6bd-4d29-a91d-57c96b3ab946;17356;2023-07-02 02:26:44,424349;0.31006813049316406;1.40625;(-1.7672548245241084, -1);KNeighborsClassifier(data, KNeighborsClassifier.n_neighbors=15, KNeighborsClassifier.p=2, KNeighborsClassifier.weights='distance');None;;;unknown
b4b11838-0d4c-4032-921f-3e227108e493;8340;2023-07-02 02:26:40,440197;7.181359052658081;7.125;(-0.2861576942454772, -2);GradientBoostingClassifier(SelectFwe(data, SelectFwe.alpha=0.037, SelectFwe.score_func=f_classif), GradientBoostingClassifier.learning_rate=0.5, GradientBoostingClassifier.max_depth=10, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=13, GradientBoostingClassifier.min_samples_split=18, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);None;;;unknown
