id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
3858f2ec-89d6-4177-8c6d-aafd75a64918;15412;2023-07-05 17:59:47,977743;357.2370340824127;311.75;(-inf, -2);GradientBoostingClassifier(Normalizer(data, Normalizer.norm='max'), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.5, GradientBoostingClassifier.min_samples_leaf=11, GradientBoostingClassifier.min_samples_split=9, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.05);<class 'stopit.utils.TimeoutException'> ;;;unknown
649e8e4f-f9c7-4c21-a2b3-1cc524ad7efa;18584;2023-07-05 17:59:47,976744;357.24703574180603;311.8125;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
8c02d322-8b12-49da-966a-1bedcf6e00d4;17760;2023-07-05 17:59:47,976744;357.20502638816833;312.25;(-inf, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
0f566815-44c6-433f-8463-103cb58639d0;20276;2023-07-05 17:59:47,976744;357.43909335136414;573.953125;(-inf, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'stopit.utils.TimeoutException'> ;;;unknown
b398920f-d3f6-41ed-a8d6-f10e67f87232;3108;2023-07-05 17:59:47,978744;357.5881268978119;151.671875;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=6, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=1.0);<class 'stopit.utils.TimeoutException'> ;;;unknown
4dbc682c-2d83-4f3f-a79c-e44e2d0588c6;18156;2023-07-05 17:59:47,976744;357.6880657672882;624.15625;(-inf, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'stopit.utils.TimeoutException'> ;;;unknown
0e9efd24-fd7c-4b3f-a0b1-b9adc980fdf4;16140;2023-07-05 17:59:47,978744;359.4744381904602;180.578125;(-inf, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'stopit.utils.TimeoutException'> ;;;unknown
b44f9515-6190-46e6-936d-dcf8c1d47470;19184;2023-07-05 17:59:47,977743;370.80093240737915;310.984375;(-inf, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);<class 'stopit.utils.TimeoutException'> ;;;unknown
7e418814-2eea-4c0b-993e-b763841ced08;15412;2023-07-05 18:05:45,238783;80.43947887420654;97.546875;(-3.8757712573113543, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
ab70c15c-ff41-416e-ad0f-f11fb77deccf;20276;2023-07-05 18:05:45,450845;85.93608236312866;48.296875;(-10.70375631251287, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
9aa6c177-f13d-4925-941c-6478f588551a;20276;2023-07-05 18:07:11,445940;93.91423535346985;75.390625;(-2.786144004851993, -2);ExtraTreesClassifier(Nystroem(data, Nystroem.gamma=0.4, Nystroem.kernel='linear', Nystroem.n_components=9), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.6500000000000001, min_samples_leaf=11, min_samples_split=17, ExtraTreesClassifier.n_estimators=100);None;;;unknown
182649f1-92e4-4270-9155-2a5a6047d4f2;17760;2023-07-05 18:05:45,238783;357.2170572280884;340.796875;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.45, GradientBoostingClassifier.min_samples_leaf=13, GradientBoostingClassifier.min_samples_split=3, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.9500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
974bf5f9-e6a8-4fd4-8f18-63e9f73bd721;3108;2023-07-05 18:05:45,669811;357.2402250766754;210.765625;(-inf, -2);GradientBoostingClassifier(VarianceThreshold(data, VarianceThreshold.threshold=0.55), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=5, GradientBoostingClassifier.max_features=1.0, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=3, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.15000000000000002);<class 'stopit.utils.TimeoutException'> ;;;unknown
ebaa9061-2e85-4eed-8d51-162ad79d4e1d;18156;2023-07-05 18:05:45,673812;358.081326007843;210.578125;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=6, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=8, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
c9c19b4f-33c7-4409-ac29-0b896c95f7c4;18584;2023-07-05 18:05:45,238783;358.8906886577606;342.609375;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.2, GradientBoostingClassifier.min_samples_leaf=9, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
2fed723e-e9ab-45a6-8b45-5579ffd0ca4d;16140;2023-07-05 18:05:47,475187;357.74255299568176;206.171875;(-inf, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);<class 'stopit.utils.TimeoutException'> ;;;unknown
9683f3be-18cd-4511-b2f5-1b18e39b0004;19184;2023-07-05 18:05:58,855693;357.55371856689453;216.65625;(-inf, -2);GradientBoostingClassifier(SelectFwe(data, SelectFwe.alpha=0.037, SelectFwe.score_func=f_classif), GradientBoostingClassifier.learning_rate=0.5, GradientBoostingClassifier.max_depth=10, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=13, GradientBoostingClassifier.min_samples_split=18, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
367601c9-197d-4a0b-845b-0a7ec3fef137;18156;2023-07-05 18:11:43,756138;14.86265754699707;12.125;(-inf, -3);MultinomialNB(SelectFwe(RobustScaler(data), SelectFwe.alpha=0.007, SelectFwe.score_func=f_classif), alpha=0.001, fit_prior=True);<class 'ValueError'> Negative values in data passed to MultinomialNB (input X);;;unknown
583b8015-5a93-4c1a-89f8-e2a57129c41c;18584;2023-07-05 18:11:44,129471;112.39570260047913;53.421875;(-18.567162429604654, -1);MultinomialNB(data, alpha=0.01, fit_prior=True);None;;;unknown
cb75acc3-db90-4b0a-8055-7beb811ffd3b;17760;2023-07-05 18:11:42,456840;115.94210243225098;109.453125;(-17.89885004680929, -1);GaussianNB(data);None;;;unknown
661b523c-d65f-4d39-acfd-e963ee5f9a9f;20276;2023-07-05 18:08:45,562778;364.96762132644653;151.09375;(-inf, -3);ExtraTreesClassifier(SelectFwe(SelectFwe(data, SelectFwe.alpha=0.047, SelectFwe.score_func=f_classif), SelectFwe.alpha=0.034, SelectFwe.score_func=f_classif), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=1.0, min_samples_leaf=6, min_samples_split=3, ExtraTreesClassifier.n_estimators=100);<class 'stopit.utils.TimeoutException'> ;;;unknown
89ad97bd-9c06-46a0-8383-f053b534cc87;17760;2023-07-05 18:13:38,431950;85.2139265537262;84.453125;(-3.3025053732549368, -2);DecisionTreeClassifier(SelectPercentile(data, SelectPercentile.percentile=44, SelectPercentile.score_func=f_classif), DecisionTreeClassifier.criterion='entropy', DecisionTreeClassifier.max_depth=5, min_samples_leaf=2, min_samples_split=2);None;;;unknown
7607a1d6-3c79-4c3d-91c8-0bbcc97553a1;15412;2023-07-05 18:07:05,723777;497.27646565437317;1116.234375;(-inf, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'stopit.utils.TimeoutException'> ;;;unknown
0af6f5f5-dba4-4a79-9dc7-2184bf25aeee;18584;2023-07-05 18:13:36,606715;126.68168830871582;52.15625;(-16.10004912241984, -1);BernoulliNB(data, alpha=0.1, fit_prior=True);None;;;unknown
2f415545-7315-4ab6-8ae5-035e32f59f50;16140;2023-07-05 18:11:45,218740;328.72196102142334;151.640625;(-3.7352053344536644, -3);BernoulliNB(FeatureAgglomeration(StandardScaler(data), FeatureAgglomeration.affinity='euclidean', FeatureAgglomeration.linkage='ward'), alpha=0.01, fit_prior=False);None;;;unknown
63be9d89-64b9-4379-812d-243c83c93c5d;18584;2023-07-05 18:15:43,332413;113.15098547935486;50.34375;(-3.7202090577783222, -2);DecisionTreeClassifier(VarianceThreshold(data, VarianceThreshold.threshold=0.9500000000000001), DecisionTreeClassifier.criterion='gini', DecisionTreeClassifier.max_depth=1, min_samples_leaf=4, min_samples_split=19);None;;;unknown
68fef36c-bf8d-43ee-a9d8-7fa4e92583ae;3108;2023-07-05 18:11:42,911036;363.0065448284149;166.84375;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.01, GradientBoostingClassifier.max_depth=6, GradientBoostingClassifier.max_features=0.6500000000000001, GradientBoostingClassifier.min_samples_leaf=4, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
7d6050e0-c058-4618-ac62-b95664b7fefe;20276;2023-07-05 18:14:50,746446;179.2029480934143;108.734375;(-17.958848865662002, -2);GaussianNB(Normalizer(data, Normalizer.norm='l2'));None;;;unknown
d2b398d6-e73c-40a7-a63f-c5d17d9b565a;19184;2023-07-05 18:11:56,410411;359.4926326274872;148.546875;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.001, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.35000000000000003, GradientBoostingClassifier.min_samples_leaf=1, GradientBoostingClassifier.min_samples_split=5, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
8b480ad3-cf1b-4830-8d50-f1eb2ddf8d7c;18584;2023-07-05 18:17:36,520407;21.817370891571045;7.8125;(-inf, -3);MultinomialNB(Normalizer(FeatureAgglomeration(data, FeatureAgglomeration.affinity='cosine', FeatureAgglomeration.linkage='average'), Normalizer.norm='max'), alpha=0.001, fit_prior=False);<class 'ValueError'> Cosine affinity cannot be used when X contains zero vectors;;;unknown
ab1dd8a0-2546-4c40-9c8c-39ffc86bb293;20276;2023-07-05 18:17:50,015856;9.81652045249939;8.21875;(-inf, -3);LogisticRegression(VarianceThreshold(SelectPercentile(data, SelectPercentile.percentile=15, SelectPercentile.score_func=f_classif), VarianceThreshold.threshold=0.6500000000000001), LogisticRegression.C=0.01, LogisticRegression.dual=True, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'ValueError'> Solver lbfgs supports only dual=False, got dual=True;;;unknown
71313adf-5228-4072-9634-78483c8d1abb;16140;2023-07-05 18:17:13,984982;106.77836418151855;49.40625;(-3.6960604151228162, -1);DecisionTreeClassifier(data, DecisionTreeClassifier.criterion='entropy', DecisionTreeClassifier.max_depth=1, min_samples_leaf=2, min_samples_split=11);None;;;unknown
