id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
bb99d7b3-38ad-460c-81d0-7f5e3ce6a2cf;6968;2023-07-05 01:00:56,600022;3.179137945175171;3.09375;(-0.09040415103519309, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
40e203f4-46dd-4a48-88f0-7f4dac3a5d2a;20460;2023-07-05 01:00:56,598021;3.223147392272949;3.203125;(-0.09962875487523777, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
8f73c2fc-c6b2-401d-8e62-9a2ce4ec3b9d;8424;2023-07-05 01:00:56,599022;3.8783419132232666;3.796875;(-0.10404031141290263, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
f1e1cabd-c9ab-486e-9949-e5c4a74471d2;16888;2023-07-05 01:00:56,599022;4.256473541259766;4.21875;(-0.10430563907031468, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
7f46cfa1-0a1d-4ccf-9b64-73283bee4257;20460;2023-07-05 01:00:59,824169;2.397879123687744;2.375;(-0.3909070504508685, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d8897a83-25e0-4532-85ab-762b3ac90eec;8424;2023-07-05 01:01:00,496366;2.170815944671631;4.28125;(-0.4307824791087548, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
87a8c018-4c27-4b3b-92bc-e954d1244943;6780;2023-07-05 01:00:56,599022;7.100381374359131;7.03125;(-0.08200072499907865, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
e8fc3eb8-d4c5-4b67-9546-cb41c2da9a68;7540;2023-07-05 01:00:56,600022;7.443976879119873;7.3125;(-0.20496362023257966, -2);GradientBoostingClassifier(Normalizer(data, Normalizer.norm='max'), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.5, GradientBoostingClassifier.min_samples_leaf=11, GradientBoostingClassifier.min_samples_split=9, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.05);None;;;unknown
cdc24909-695e-4faf-ae1d-f9f58566ceaf;20460;2023-07-05 01:01:02,223049;1.8639602661132812;4.640625;(-1.11140034226563, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
34354661-f472-4a28-96be-4e14a80ef179;19544;2023-07-05 01:00:56,600022;9.20637559890747;8.953125;(-0.10276955872170124, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=6, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=1.0);None;;;unknown
