id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
d26538dc-4fe7-45d9-a6a9-d94e65c32e58;17340;2023-07-04 10:00:07,523693;12.433995485305786;11.015625;(-1.3250737272718598, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
ac3d4dbe-3c50-4edf-b225-c0f1303b5bc9;17144;2023-07-04 10:00:07,524693;13.109148502349854;43.75;(-2.5211318274711476, -3);LogisticRegression(PolynomialFeatures(RobustScaler(data), PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
dbd88ba4-e3f2-495a-9e12-694e9902634b;9348;2023-07-04 10:00:07,524693;13.318195104598999;11.578125;(-1.8732526679809225, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
938a1483-5702-4fb5-9f95-daadea45dc81;15724;2023-07-04 10:00:07,523693;23.8587064743042;23.578125;(-1.3510786706215268, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
4d91d0d7-6467-4885-9c86-b19ac6a753e3;13944;2023-07-04 10:00:07,522692;25.31830883026123;25.140625;(-1.3535846062882708, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
81ab68c2-44ab-4954-9b1d-256e12039bc7;13944;2023-07-04 10:00:32,875009;2.9954307079315186;3.1875;(-1.5088562161197365, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
940e6875-365c-4ca1-826a-7eb07784c6d5;17144;2023-07-04 10:00:20,634841;21.245675563812256;61.046875;(-1.3692498836900744, -3);LogisticRegression(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='max'), LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
8bc1a14c-bb5e-4689-a6dc-52dca251e290;17340;2023-07-04 10:00:20,085717;25.46425175666809;26.125;(-1.3599828777071312, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
c5696d5f-938c-45ae-ba38-bbccb47dd535;17144;2023-07-04 10:00:41,882517;6.685777902603149;21.765625;(-1.3469247291421764, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
c8266584-e4c3-477a-8fdc-81a8f6283cee;14504;2023-07-04 10:00:07,523693;49.78358554840088;41.078125;(-1.4203222513506393, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
629375b5-921c-48c1-bd10-aa4a6d988f4b;14504;2023-07-04 10:00:57,342286;0.16867995262145996;0.171875;(-inf, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);<class 'ValueError'> Negative values in data passed to MultinomialNB (input X);;;unknown
c6140419-6e57-4fe2-9f4f-5162388b9090;14504;2023-07-04 10:00:57,516967;0.02600574493408203;0.03125;(-inf, -2);GradientBoostingClassifier(VarianceThreshold(data, VarianceThreshold.threshold=0.55), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=5, GradientBoostingClassifier.max_features=1.0, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=3, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.15000000000000002);<class 'ValueError'> No feature in X meets the variance threshold 0.55000;;;unknown
c6e7a831-c8a8-4f85-bff9-d36bc5d109ac;16940;2023-07-04 10:00:07,524693;66.63542819023132;59.921875;(-1.6052166977033238, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=6, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=1.0);None;;;unknown
72ba3b3d-71bc-429c-8fa1-3d60cda0090c;16940;2023-07-04 10:01:14,409252;2.2766709327697754;2.265625;(-1.274064433635608, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);None;;;unknown
cf0f453d-3642-4133-8138-77c98443e1a5;14504;2023-07-04 10:00:57,543973;30.7229061126709;30.515625;(-1.3977479693643844, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=6, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=8, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);None;;;unknown
a8aa38f3-c36c-4392-8cdc-9c57eadc89dd;7000;2023-07-04 10:00:07,523693;81.70592713356018;81.109375;(-1.2587475404931778, -3);RandomForestClassifier(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='l2'), RandomForestClassifier.bootstrap=True, RandomForestClassifier.criterion='entropy', RandomForestClassifier.max_features=0.05, RandomForestClassifier.min_samples_leaf=17, RandomForestClassifier.min_samples_split=13, RandomForestClassifier.n_estimators=100);None;;;unknown
03807734-0119-4ec7-b63a-4b917ea7b91a;14504;2023-07-04 10:01:28,367902;1.7919926643371582;5.40625;(-1.3580247154972909, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
