id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
5829d0d1-9e9e-4880-844d-e9a4b64ae1ba;13396;2023-06-28 21:39:12,415892;1.0138134956359863;2.03125;(-0.08529380285779628, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
b51aed92-2a09-4495-9cfc-2c88ff37b90b;6972;2023-06-28 21:39:12,414892;2.061553955078125;3.8125;(-0.0986111320833084, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
08eee855-961f-4492-b9fa-bd804fca5ade;17800;2023-06-28 21:39:12,415892;2.101069688796997;3.078125;(-0.02434796490788701, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
45f79bce-f1e6-491c-ae48-a2a073ab6c1b;6972;2023-06-28 21:39:14,478447;0.8517060279846191;1.6875;(-0.6650923802460296, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
3cc20574-667e-4728-b2e5-7a804fc7d1e9;17800;2023-06-28 21:39:14,520470;1.0487370491027832;2.453125;(-1.1019976786937677, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
daafbd28-b8e4-43e7-b73e-cde5b07d8345;13760;2023-06-28 21:39:12,415892;3.3923697471618652;3.390625;(-3.628140058685742, -2);GradientBoostingClassifier(Normalizer(data, Normalizer.norm='max'), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=3, GradientBoostingClassifier.max_features=0.5, GradientBoostingClassifier.min_samples_leaf=11, GradientBoostingClassifier.min_samples_split=9, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.05);None;;;unknown
761534b4-5450-4eb0-af80-e19826008987;17800;2023-06-28 21:39:15,570208;0.4486079216003418;1.1875;(-0.9887028142372347, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
9ebe265f-c1f4-43fe-a178-a1862145898b;16232;2023-06-28 21:39:12,415892;3.694448471069336;3.671875;(-0.06760517622160904, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
2dcf3d58-ff85-4f57-b13b-2d28571fffe8;5124;2023-06-28 21:39:12,415892;4.008519411087036;4.859375;(-0.14424473459804715, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
9ee00455-f95f-42b2-a8b9-1a7fdbd85cb6;5124;2023-06-28 21:39:16,448416;1.7184367179870605;4.984375;(-3.195765870384437, -3);LogisticRegression(SelectFwe(PCA(data, PCA.iterated_power=2, PCA.svd_solver='randomized'), SelectFwe.alpha=0.019, SelectFwe.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
3c499433-46fc-443b-b733-4f29aaebb23c;17800;2023-06-28 21:39:16,019814;2.959238290786743;3.046875;(-0.12427993904456291, -3);ExtraTreesClassifier(SelectPercentile(RobustScaler(data), SelectPercentile.percentile=39, SelectPercentile.score_func=f_classif), ExtraTreesClassifier.bootstrap=True, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.7500000000000001, min_samples_leaf=19, min_samples_split=18, ExtraTreesClassifier.n_estimators=100);None;;;unknown
d89a62a4-3de2-42fb-aca1-1b808942e551;5124;2023-06-28 21:39:18,174855;1.1972858905792236;3.734375;(-0.2496678385460868, -2);ExtraTreesClassifier(Nystroem(data, Nystroem.gamma=0.4, Nystroem.kernel='linear', Nystroem.n_components=9), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.6500000000000001, min_samples_leaf=11, min_samples_split=17, ExtraTreesClassifier.n_estimators=100);None;;;unknown
29d85f93-9b79-40a4-a82e-50114d04cc12;11944;2023-06-28 21:39:12,415892;7.689414978027344;7.5625;(-0.10219696013333408, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
b6d6056d-b144-4932-b872-f94fcb8e52f9;16232;2023-06-28 21:39:16,163352;4.434065580368042;4.265625;(-0.061854618736335895, -2);GradientBoostingClassifier(SelectFwe(data, SelectFwe.alpha=0.037, SelectFwe.score_func=f_classif), GradientBoostingClassifier.learning_rate=0.5, GradientBoostingClassifier.max_depth=10, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=13, GradientBoostingClassifier.min_samples_split=18, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);None;;;unknown
cecf57dd-04fc-4d71-ad70-9a9b566a3c88;16232;2023-06-28 21:39:20,711444;0.05101132392883301;0.046875;(-inf, -2);LogisticRegression(Binarizer(data, Binarizer.threshold=0.4), LogisticRegression.C=5.0, LogisticRegression.dual=True, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'ValueError'> Solver lbfgs supports only dual=False, got dual=True;;;unknown
cdfe391a-c502-4baa-a32a-db1a13c8d951;13760;2023-06-28 21:39:15,852271;6.413522720336914;6.21875;(-0.10308826040472845, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=6, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=17, GradientBoostingClassifier.min_samples_split=8, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.7500000000000001);None;;;unknown
52efe377-0ffe-4214-96cb-90aa57f94308;17800;2023-06-28 21:39:19,001057;3.5618038177490234;3.5;(-0.09478703012922214, -3);ExtraTreesClassifier(SelectFwe(SelectFwe(data, SelectFwe.alpha=0.047, SelectFwe.score_func=f_classif), SelectFwe.alpha=0.034, SelectFwe.score_func=f_classif), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=1.0, min_samples_leaf=6, min_samples_split=3, ExtraTreesClassifier.n_estimators=100);None;;;unknown
ce0c8c5b-d0ee-4ec4-90b1-917f7dce1110;17800;2023-06-28 21:39:22,585866;0.05501294136047363;0.046875;(-inf, -3);GaussianNB(FeatureAgglomeration(FeatureAgglomeration(data, FeatureAgglomeration.affinity='manhattan', FeatureAgglomeration.linkage='ward'), FeatureAgglomeration.affinity='cosine', FeatureAgglomeration.linkage='ward'));<class 'ValueError'> manhattan was provided as metric. Ward can only work with euclidean distances.;;;unknown
