id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
24e3611c-b22f-4723-b0d5-c33e4ace8727;1944;2023-06-30 09:26:39,878564;154.35561442375183;376.4375;(-0.31604248613391095, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d8892b4f-4f2f-4bac-a588-603962780b9f;13424;2023-06-30 09:26:39,879564;166.13838720321655;272.03125;(-0.3096172053106952, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
f473ba91-2126-44b8-a855-3d491f543f50;3848;2023-06-30 09:26:39,878564;174.45994663238525;272.734375;(-0.2900376325095627, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d8afb55b-e5d3-4024-b69f-4945cd48004b;3848;2023-06-30 09:29:34,350513;27.271921157836914;25.75;(-2.1921850747213383, -2);MultinomialNB(Normalizer(data, Normalizer.norm='max'), alpha=0.1, fit_prior=False);None;;;unknown
4fc65454-db48-4ad2-b457-78298f0b5213;13424;2023-06-30 09:29:26,039956;41.00586223602295;47.0;(-2.313283761602488, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
dec9f97a-dc21-4daf-ad79-1a715d05650c;1944;2023-06-30 09:29:14,242181;89.12647533416748;271.375;(-0.497619854051021, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
3516d133-6544-46ef-ab6a-b210a2d125d6;15088;2023-06-30 09:26:39,879564;358.07787322998047;331.8125;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
384bbe46-37cc-4f5e-a4b9-c74c790fbcee;17420;2023-06-30 09:26:39,879564;358.1368873119354;332.65625;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=9, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=6, GradientBoostingClassifier.min_samples_split=19, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=1.0);<class 'stopit.utils.TimeoutException'> ;;;unknown
4c59805c-81b4-4605-b9c2-3d4824429947;8400;2023-06-30 09:26:39,878564;358.1568901538849;287.90625;(-inf, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
583f100c-425c-4530-86e4-5a695e549080;16708;2023-06-30 09:26:39,879564;358.95857858657837;295.734375;(-inf, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=1.0, GradientBoostingClassifier.min_samples_leaf=7, GradientBoostingClassifier.min_samples_split=16, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.9000000000000001);<class 'stopit.utils.TimeoutException'> ;;;unknown
e6972647-7618-40ec-a1eb-f56e5d5fe052;18384;2023-06-30 09:26:39,879564;364.1348776817322;341.984375;(-inf, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);<class 'stopit.utils.TimeoutException'> ;;;unknown
05e73647-d547-44ea-afa8-740bed61bd6f;18384;2023-06-30 09:32:44,016443;5.386876821517944;4.484375;(-inf, -2);LogisticRegression(SelectPercentile(data, SelectPercentile.percentile=22, SelectPercentile.score_func=f_classif), LogisticRegression.C=15.0, LogisticRegression.dual=True, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');<class 'ValueError'> Solver lbfgs supports only dual=False, got dual=True;;;unknown
93df3cd5-32a5-432b-a8d4-0cf61c9bca62;8400;2023-06-30 09:32:38,037455;43.548924684524536;43.03125;(-0.7823889408872113, -2);ExtraTreesClassifier(Nystroem(data, Nystroem.gamma=0.4, Nystroem.kernel='linear', Nystroem.n_components=9), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.6500000000000001, min_samples_leaf=11, min_samples_split=17, ExtraTreesClassifier.n_estimators=100);None;;;unknown
