id;pid;t_start;t_wallclock;t_process;score;pipeline;error;parent0;parent1;origin
16a79831-11e9-4fce-bfe8-9c57e9edb27c;19656;2023-07-04 11:03:30,763079;3.8844974040985107;6.984375;(-1.2773013581954005, -2);LogisticRegression(MinMaxScaler(data), LogisticRegression.C=0.5, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
c839e3a1-769c-4896-bbd8-b198f30322ff;5164;2023-07-04 11:03:30,764079;4.933483123779297;6.46875;(-1.2787690404649132, -1);LogisticRegression(data, LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
034bab6b-3bc8-4edf-bb35-260645b72781;19656;2023-07-04 11:03:34,649577;3.942192554473877;5.96875;(-1.2675488545769258, -3);LogisticRegression(MaxAbsScaler(StandardScaler(data)), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
67faddb0-bfed-4e4c-a972-b24d41bd1207;18760;2023-07-04 11:03:30,765079;8.90444040298462;16.75;(-2.4929968764166452, -3);LogisticRegression(PolynomialFeatures(RobustScaler(data), PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), LogisticRegression.C=1.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
b197fe6d-455c-4d62-8685-3625a81148a5;19636;2023-07-04 11:03:30,764079;10.953958749771118;10.953125;(-1.1905487768951173, -1);GradientBoostingClassifier(data, GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=4, GradientBoostingClassifier.max_features=0.05, GradientBoostingClassifier.min_samples_leaf=12, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.6000000000000001);None;;;unknown
2e1091e0-015b-4636-864e-5fb207093d6c;5268;2023-07-04 11:03:30,765079;11.538362741470337;11.9375;(-1.4068866805721019, -3);ExtraTreesClassifier(PCA(SelectFwe(data, SelectFwe.alpha=0.03, SelectFwe.score_func=f_classif), PCA.iterated_power=4, PCA.svd_solver='randomized'), ExtraTreesClassifier.bootstrap=False, ExtraTreesClassifier.criterion='entropy', ExtraTreesClassifier.max_features=0.9500000000000001, min_samples_leaf=1, min_samples_split=2, ExtraTreesClassifier.n_estimators=100);None;;;unknown
a5b39711-3a97-4108-b265-81286bb9e774;19636;2023-07-04 11:03:41,719039;1.9729351997375488;3.609375;(-1.5055529948834316, -2);LogisticRegression(MaxAbsScaler(data), LogisticRegression.C=0.001, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
e301fc9f-1ac9-4012-b63c-f55e3dd8a068;5164;2023-07-04 11:03:35,699562;11.439088344573975;28.0;(-1.2765538437186494, -3);LogisticRegression(Normalizer(PolynomialFeatures(data, PolynomialFeatures.degree=2, PolynomialFeatures.include_bias=False, PolynomialFeatures.interaction_only=False), Normalizer.norm='max'), LogisticRegression.C=25.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
6b67f53b-5779-41ca-aa39-347c50db4a1c;19636;2023-07-04 11:03:43,696975;6.714512825012207;15.546875;(-1.2836463093681991, -3);LogisticRegression(RBFSampler(SelectPercentile(data, SelectPercentile.percentile=38, SelectPercentile.score_func=f_classif), RBFSampler.gamma=0.8500000000000001), LogisticRegression.C=20.0, LogisticRegression.dual=False, LogisticRegression.penalty='l2', LogisticRegression.solver='lbfgs');None;;;unknown
d259843e-870e-40b9-aec0-ece3a812fb6b;18916;2023-07-04 11:03:30,764079;40.91990399360657;40.34375;(-1.2746534442821522, -2);GradientBoostingClassifier(MaxAbsScaler(data), GradientBoostingClassifier.learning_rate=0.1, GradientBoostingClassifier.max_depth=7, GradientBoostingClassifier.max_features=0.1, GradientBoostingClassifier.min_samples_leaf=19, GradientBoostingClassifier.min_samples_split=12, GradientBoostingClassifier.n_estimators=100, GradientBoostingClassifier.subsample=0.8500000000000001);None;;;unknown
