metalearner_name,dataset_id,neg_log_loss
xgboostranker_rankml_wistuba,21,-0.9592368033729288
xgboostranker_rankml_wistuba,21,-0.8892726329342862
xgboostranker_rankml_wistuba,21,-0.8000087538254653
xgboostranker_rankml_wistuba,21,-0.8376613066461882
xgboostranker_rankml_wistuba,21,-1.3822625828678967
xgboostranker_rankml_wistuba,21,-1.275558451665654
xgboostranker_rankml_wistuba,21,-1.3933590146462271
xgboostranker_rankml_wistuba,21,-1.1267670906828418
xgboostranker_rankml_wistuba,21,-1.1209952223201058
xgboostranker_rankml_wistuba,21,-1.4916643697890695
xgboostranker_rankml_wistuba,21,-0.8380700546713318
xgboostranker_rankml_wistuba,21,-0.9227304183880044
xgboostranker_rankml_wistuba,21,-1.4558239995239237
xgboostranker_rankml_wistuba,21,-1.5054612841535986
xgboostranker_rankml_wistuba,21,-0.9066676121977961
xgboostranker_rankml_wistuba,21,-0.8001981581388224
xgboostranker_rankml_wistuba,21,-0.9500543537125197
xgboostranker_rankml_wistuba,21,-1.494586341046014
xgboostranker_rankml_wistuba,21,-1.5586063392366607
xgboostranker_rankml_wistuba,21,-0.9351375230656661
xgboostranker_rankml_wistuba,21,-1.826478748078326
xgboostranker_rankml_wistuba,21,-1.0919207580731014
xgboostranker_rankml_wistuba,21,-1.3895093634701765
xgboostranker_rankml_wistuba,21,-0.9225829206946393
xgboostranker_rankml_wistuba,21,-0.9096746528831027
xgboostranker_rankml_wistuba,22,-0.16697034353742005
xgboostranker_rankml_wistuba,22,-0.13943468286265434
xgboostranker_rankml_wistuba,22,-0.16424612664237415
xgboostranker_rankml_wistuba,22,-0.16499471036678828
xgboostranker_rankml_wistuba,22,-0.03571827920969886
xgboostranker_rankml_wistuba,22,-0.15381150479345165
xgboostranker_rankml_wistuba,22,-0.22757128990445483
xgboostranker_rankml_wistuba,22,-0.039077947387974286
xgboostranker_rankml_wistuba,22,-0.10563411343426375
xgboostranker_rankml_wistuba,22,-0.09389175051669899
xgboostranker_rankml_wistuba,22,-0.2922767513163537
xgboostranker_rankml_wistuba,22,-0.10301575185362298
xgboostranker_rankml_wistuba,22,-0.08727795800651302
xgboostranker_rankml_wistuba,22,-0.13857155459067683
xgboostranker_rankml_wistuba,22,-0.05079908770608209
xgboostranker_rankml_wistuba,22,-0.04826210559677226
xgboostranker_rankml_wistuba,22,-0.16571169410020678
xgboostranker_rankml_wistuba,22,-0.03516007022313044
xgboostranker_rankml_wistuba,22,-0.04317467263588547
xgboostranker_rankml_wistuba,22,-0.059773005450533906
xgboostranker_rankml_wistuba,22,-0.08480534638722105
xgboostranker_rankml_wistuba,22,-0.06818980240278785
xgboostranker_rankml_wistuba,22,-0.08829105426890238
xgboostranker_rankml_wistuba,22,-0.13942921714767384
xgboostranker_rankml_wistuba,22,-0.164573520019194
xgboostranker_rankml_wistuba,23,-1.6857346428646147
xgboostranker_rankml_wistuba,23,-0.9938930109957035
xgboostranker_rankml_wistuba,23,-1.8210559514759506
xgboostranker_rankml_wistuba,23,-1.6857346428646147
xgboostranker_rankml_wistuba,23,-0.2476185252636344
xgboostranker_rankml_wistuba,23,-1.1665039126820542
xgboostranker_rankml_wistuba,23,-0.30943012310087004
xgboostranker_rankml_wistuba,23,-0.8604552553050954
xgboostranker_rankml_wistuba,23,-1.1290055867196664
xgboostranker_rankml_wistuba,23,-0.4588637324549669
xgboostranker_rankml_wistuba,23,-1.1709905395180267
xgboostranker_rankml_wistuba,23,-1.1145611541597047
