metalearner_name,dataset_id,neg_log_loss
portfolio_building,61,-0.25175918313468265
portfolio_building,61,-0.08873705905440242
portfolio_building,61,-0.15347328081535425
portfolio_building,61,-0.20953042084588344
portfolio_building,61,-1.1993363122124812
portfolio_building,61,-0.0760135838388846
portfolio_building,61,-0.305244431607234
portfolio_building,61,-0.19413208536841925
portfolio_building,61,-0.05058819307333461
portfolio_building,61,-0.02719927473215072
portfolio_building,61,-0.10266878797098768
portfolio_building,61,-0.7491292699002331
portfolio_building,61,-0.7599124359491864
portfolio_building,61,-0.037884317308046915
portfolio_building,61,-0.3569189225635078
portfolio_building,61,-0.09037839918935876
portfolio_building,61,-0.03775875795676577
portfolio_building,61,-0.11758449964843636
portfolio_building,61,-0.34217850533545174
portfolio_building,61,-0.1016013583197305
portfolio_building,61,-0.38488449811494696
portfolio_building,61,-15.209171661303769
portfolio_building,61,-0.2073492757787848
portfolio_building,61,-0.4993706058225537
portfolio_building,61,-0.19857960478159822
portfolio_building,62,-0.4472975323248976
portfolio_building,62,-0.08098768209849268
portfolio_building,62,-0.28307351296111183
portfolio_building,62,-0.0912753180521309
portfolio_building,62,-0.16898946194743328
portfolio_building,62,-1.5830659137475251
portfolio_building,62,-0.1797082660747948
portfolio_building,62,-0.30624001148163466
portfolio_building,62,-0.12100902158179683
portfolio_building,62,-0.3514973470009931
portfolio_building,62,-0.07285963681826471
portfolio_building,62,-0.07242472099170419
portfolio_building,62,-1.759377063412647
portfolio_building,62,-0.11044251702509564
portfolio_building,62,-1.4587123966912485
portfolio_building,62,-0.09172064905812481
portfolio_building,62,-0.10017442670076819
portfolio_building,62,-0.1272427135335128
portfolio_building,62,
portfolio_building,62,-0.08572372978752175
portfolio_building,62,-0.3035169574834409
portfolio_building,62,-0.2002035354507776
portfolio_building,62,-0.26874514633025925
portfolio_building,62,-0.4563336846075041
portfolio_building,62,-0.11989046259327862
portfolio_building,63,-0.42388734824613267
portfolio_building,63,-0.44310317876252586
portfolio_building,63,-0.3240038507465485
portfolio_building,63,-0.44911334108607076
portfolio_building,63,
portfolio_building,63,-0.414637716832703
portfolio_building,63,-0.43866819338345514
portfolio_building,63,
portfolio_building,63,
portfolio_building,63,-0.5656374717177393
portfolio_building,63,
portfolio_building,63,-2.308398697777682
portfolio_building,63,
portfolio_building,63,
portfolio_building,63,-5.612213028379216
portfolio_building,63,-0.2808097381885084
portfolio_building,63,-0.42822255729165176
portfolio_building,63,-16.040814886413358
portfolio_building,63,-0.4329972320139597
portfolio_building,63,-0.651007524043942
portfolio_building,63,-0.3398487572053148
portfolio_building,64,-0.7275750859715885
portfolio_building,64,-0.3252490234990404
portfolio_building,64,-0.7275695183661663
portfolio_building,64,-0.43856540076624095
portfolio_building,64,-0.5818352681290205
portfolio_building,64,-0.5839484844234113
portfolio_building,64,-0.48415261950349364
portfolio_building,64,-0.7275696286710609
portfolio_building,64,-0.31542036249520405
portfolio_building,64,-0.5959719381925703
portfolio_building,64,-0.474794191602261
portfolio_building,64,-0.3785085858851213
portfolio_building,64,-0.7794245008925164
portfolio_building,64,-0.28586485766879477
portfolio_building,64,-0.687604932166227
portfolio_building,64,-0.29130452407289903
portfolio_building,64,-0.31357149261462164
portfolio_building,64,-0.30113451498421584
portfolio_building,64,-1.0078859513505551
portfolio_building,64,-0.35365857840721826
portfolio_building,64,-0.686752437294988
portfolio_building,64,-0.509660171120538
portfolio_building,64,-0.7274833127940922
portfolio_building,64,-0.43556603615507644
portfolio_building,64,-0.517356401167686
portfolio_building,65,-0.36249569864645026
portfolio_building,65,-0.4487845373726941
portfolio_building,65,-2.010023042160118
portfolio_building,65,-0.401275494032046
portfolio_building,65,-0.5148226499039739
portfolio_building,65,-0.725892679691124
portfolio_building,65,-0.457510682981965
portfolio_building,65,-0.44123261952067694
portfolio_building,65,-0.6096183313962591
portfolio_building,65,-1.2223738793880488
portfolio_building,65,-0.37276597107961634
portfolio_building,65,-0.30485551918093384
portfolio_building,65,-0.5888476217057474
portfolio_building,65,-0.8717874285293586
portfolio_building,65,-0.4034132479928985
portfolio_building,65,-0.5540968167723901
portfolio_building,65,-0.27258840520837535
portfolio_building,65,-1.7176061975153045
portfolio_building,65,-0.43814927815710286
portfolio_building,65,-0.26265900399706477
portfolio_building,65,-1.1312249707819975
portfolio_building,65,-0.4675261012022704
portfolio_building,65,-0.5588674037506286
portfolio_building,65,-0.2611091948027202
portfolio_building,66,-0.6917078303496031
portfolio_building,66,-0.6944540693746488
portfolio_building,66,-0.6917084297937328
portfolio_building,66,-0.6919748201848864
portfolio_building,66,-0.7011326207188096
portfolio_building,66,-0.691843387089805
portfolio_building,66,-0.6971277635287214
portfolio_building,66,-0.6917090425729459
portfolio_building,66,-0.698902899284272
portfolio_building,66,-0.6918432665526416
portfolio_building,66,-0.6919445168098215
portfolio_building,66,-0.7034268158867826
portfolio_building,66,-0.6918136720573281
portfolio_building,66,-0.6948122525388578
portfolio_building,66,-0.6916143935583849
portfolio_building,66,-0.7059192515696153
portfolio_building,66,-0.7004757687667269
portfolio_building,66,-0.6963409242216784
portfolio_building,66,-0.6925229807643208
portfolio_building,66,-0.6931636872804084
portfolio_building,66,-0.6925178944447389
portfolio_building,66,-0.8470651403285759
portfolio_building,66,-0.6918027473431204
portfolio_building,66,-0.6931048084631758
portfolio_building,66,-0.695163779913343
portfolio_building,67,-1.0096809598185597
portfolio_building,67,-1.0425909792943533
portfolio_building,67,
portfolio_building,67,-1.07165961599525
portfolio_building,67,
portfolio_building,67,
portfolio_building,67,-1.412412357562641
